SiteCode,Site Name,NoofCells,(2G/3G),Priority,Type,Category,MBU#,OMO Colocation,OMO host name ,,2026-01-01 00:00:00,2026-02-01 00:00:00,2026-03-01 00:00:00,2026-04-01 00:00:00,2026-05-01 00:00:00,2026-06-01 00:00:00,2026-07-01 00:00:00
ALC4371,ALC4371__S_OldTempleAlipurChatha,6,2G/LTE,Bronze,Macro,Enfra,C4-HFZ-06,Enfra,Enfra,DG site,98.73021206690555,99.95907738095237,99.00350955794504,99.99041923868312,99.95949074074075,99.60146604938267,99.53143667861407
BGA6986,BGA6986__MajhiMalakwal,3,2G/LTE,Bronze,Macro,CP Prime,C4-MBD-08,JAZZ,DEODAR,Non DG Site,99.29472819593778,99.98181216931214,100,97.9030349794237,97.22272003185961,98.56809413580241,97.7958856033452
BGA6987,BGA6987__KhewaMandi,3,2G/LTE,Bronze,Macro,Standby,C4-MBD-08,JAZZ,DEODAR,DG site,98.64900686977283,99.85677083333333,100,99.71090534979415,99.11495669056141,99.64544753086415,98.03352747909187
DAD6974,DAD6974__BharayWalaPhalia,4,2G/LTE,Bronze,Macro,Standby,C4-MBD-08,JAZZ,DEODAR,DG site,99.85457735961751,99.8843625992062,99.99593974014324,99.99170524691336,99.99355958781345,99.99527391975293,99.83128920250873
FRP9896,FRP9896__MeluNau,3,2G/LTE,Bronze,Macro,Standby,C4-MBD-08,JAZZ,DEODAR,DG site,96.81096923536424,99.55997850529096,98.8017099761051,97.16666666666646,99.2659796893667,98.10551697530855,98.59244324970116
GOW6983,GOW6983__DeraSarfana,3,2G/LTE,Bronze,Macro,Standby,C4-MBD-08,JAZZ,DEODAR,DG site,99.83348267622458,99.88963293650788,99.70672789725207,96.65547839506159,99.32055207088793,98.26671810699574,98.52231431700498
GOW6984,GOW6984__Ghughanwali_Phalia,4,2G/LTE,Bronze,Macro,Standby,C4-MBD-08,JAZZ,DEODAR,DG site,99.57791965352442,99.8894262566137,100,99.90605709876543,99.82918906810035,99.88599537037037,98.60565076164862
HWY3271,HWY3271__Basu Panoon,3,2G/LTE,Bronze,Macro,Standby,C4-NRW-05,JAZZ,DEODAR,DG site,98.90811678614087,99.98201884920631,99.73995669056151,97.44888117283931,98.90531660692942,96.81732253086395,98.3997909199521
KHZ6976,KHZ6976__MonaSyedanMalikwal,3,2G/LTE,Bronze,Macro,Standby,C4-MBD-08,JAZZ,DEODAR,DG site,99.437910692951,99.99648644179892,99.22043010752684,98.63618827160487,99.37724014336915,98.87673611111107,99.7572555754679
KMK8569,KMK8569_H_ChoudryMktKamonki,18,2G/LTE,Bronze,Macro,Standby,C4-GUJ-01,JAZZ,DEODAR,DG site,99.37659713925378,99.97825268224571,100,100,100,100,100
NKW6941,NKW6941__NakkayWalaChwkGojra,3,2G/LTE,Bronze,Macro,CP Prime,C4-MBD-08,JAZZ,DEODAR,Non DG Site,97.87709080047783,99.97726521164019,100,99.97010030864197,99.2801672640382,98.78028549382712,97.75842542811617
QMS9703,QMS9703__Dharo_KI,3,2G/LTE,Bronze,Macro,Standby,C4-HFZ-06,JAZZ,DEODAR,DG site,99.42316308243726,99.72449570105815,99.4603121266427,99.29147376543207,98.82784498207879,99.48456790123454,97.9396281362006
RUR0188,RUR0188__Qadirabad_new,4,2G/LTE,Bronze,Macro,Standby,C4-MBD-08,JAZZ,DEODAR,DG site,99.95762395459975,99.88797949735445,99.56877240143362,98.47863618827155,99.92402180406211,99.64506172839505,99.10879629629622
RUR0362,RUR0362_Lala Pindi_NEW,3,2G/LTE,Bronze,Macro,Enfrashare,C4-MBD-08,Enfra,Enfra,Non DG Site,97.34991039426515,99.86090443121691,98.91185035842288,99.69020061728389,98.6546072281959,98.88985339506166,97.87373058542407
RUR0368,RUR0368_Joklian_New,3,2G/LTE,Bronze,Macro,CMPak,C4-MBD-08,Jazz Guest/CM-PAK Host,CM-PAK ,Non DG Site,100,99.88859953703698,100,99.98804012345677,100,100,99.9901060334528
RUR0374,RUR0374__ChorundPI_NEW,3,2G/LTE,Bronze,Macro,Standby,C4-MBD-08,JAZZ,DEODAR,DG site,100,99.98057208994707,100,99.65104166666667,100,99.58577674897116,99.87249850657106
RUR0505,RUR0505__Lak,1,2G/LTE,Bronze,Macro,Standby,C4-MBD-08,JAZZ,DEODAR,DG site,99.28184737156508,99.72284226190469,100,99.6494984567901,99.92999551971326,99.63406635802467,96.77587365591386
RUR0513,RUR0513__BuddaGuraya,3,2G/LTE,Bronze,Macro,Enfrashare,C4-WZD-07,Enfra,Enfra,Non DG Site,93.90288978494613,99.32043650793646,97.06727897252085,96.95563271604927,98.53625298685769,98.87480709876533,95.92013888888874
RUR0714,RUR0714_LoharanWallNEW,3,2G/LTE,Bronze,Macro,Standby,C4-WZD-07,JAZZ,DEODAR,DG site,98.15841547192342,98.85389109347432,99.52247610513736,99.62403549382712,99.86708482676221,99.53356481481472,99.1264063122262
RUR0739,RUR0739__Udo-DoneeUddok,3,2G/LTE,Bronze,Macro,Standby,C4-HFZ-06,JAZZ,DEODAR,DG site,98.26706242532838,99.91236772486766,98.7832910195141,99.29185956790123,99.34793160095576,98.64403292181068,99.2323775388291
RUR0755,RUR0755_PharianWalNEW,3,2G/LTE,Bronze,Macro,Standby,C4-MBD-08,JAZZ,DEODAR,DG site,99.91170101553163,99.8916997354497,100,99.6983024691358,99.91487455197132,99.17341820987649,99.86577807646354
RUR0805,RUR0805_Cheelian_WallNEW,3,2G/LTE,Bronze,Macro,UFONE,C4-MBD-08,Jazz Guest/UFONE Host,UFONE,Non DG Site,99.02012395459971,99.94047619047615,99.71120818399042,96.6506558641974,90.11014038231768,99.23533950617276,99.40822879330942
RUR0806,RUR0806_Chak_BusawNEW,3,2G/LTE,Bronze,Macro,UFONE,C4-MBD-08,Jazz Guest/UFONE Host,UFONE,Non DG Site,98.02662037037027,99.23611111111101,99.08863500597367,99.81134259259257,100,99.7156635802469,99.52085822381514
RUR0872,RUR0872_kotGhulamMuhammad,3,2G/LTE,Bronze,Macro,Standby,C4-NRW-05,JAZZ,DEODAR,DG site,92.45009458383099,92.44137180335079,96.70437574671436,99.8844521604938,99.08695489844673,98.4984567901234,97.83029669454396
RUR1097,RUR1097__ChakSaidan,3,2G/LTE,Bronze,Macro,Standby,C4-MBD-08,JAZZ,DEODAR,DG site,99.27867383512539,99.97726521164019,99.64599512146552,98.99421296296295,99.90908751493426,99.29706790123454,97.81660692951007
RUR1295,RUR1295__Rachhara,3,2G/LTE,Bronze,Macro,CP Prime,C4-NRW-05,JAZZ,DEODAR,Non DG Site,96.75533900836304,97.55042989417974,95.34336419753069,96.7591306584361,99.68575766626836,98.72010030864183,98.6379928315412
RUR1309,RUR1309__Khai_LBMR07TP,3,2G/LTE,Bronze,Macro,Telenor,C4-MBD-08,Jazz Guest/TELENOR Host,TELENOR,Non DG Site,99.02784000398239,99.78670634920631,100,96.79880401234563,99.94063620071681,99.9722222222222,99.69235364396651
RUR2937,RUR2937__S_MuralaRoadJinnahCity,3,2G/LTE,Bronze,Macro,Standby,C4-MBD-08,JAZZ,DEODAR,DG site,99.18066756272397,99.77926587301583,98.97052966945435,99.51646090534977,99.8410742731979,98.5052083333333,98.5566009557945
RUR3101,RUR3101__S_Kassesy,3,2G/LTE,Bronze,Macro,Enfrashare,C4-HFZ-06,Enfra,Enfra,Non DG Site,100,99.98057208994707,96.0327060931899,97.1765046296296,99.22155017921145,98.89043209876543,96.6918682795698
RUR3155,RUR3155__S_BaraManga,6,2G/LTE,Bronze,Macro,Enfrashare,C4-NRW-05,Enfra,Enfra,Non DG Site,97.03573028673829,97.45208471119925,96.43163829151723,97.63831018518513,97.98480436081235,99.40432098765426,99.0216173835125
RUR3264,RUR3264__Ugo_Chak,3,2G/LTE,Bronze,Macro,Standby,C4-NRW-05,JAZZ,DEODAR,DG site,96.68303215850251,99.98429232804233,99.8599910394265,96.98199588477354,96.46492931103137,93.72781635802453,98.01821983273587
RUR3267,RUR3267__ChakRandhawa,3,2G/LTE,Bronze,Macro,Telenor,C4-NRW-05,Jazz Guest/TELENOR Host,TELENOR,Non DG Site,89.02018618080422,94.56927910052897,94.57194593787325,94.90534979423849,97.73857526881703,90.6535493827158,96.97001941457575
RUR3269,RUR3269__KulBajwa,3,2G/LTE,Bronze,Macro,Standby,C4-NRW-05,JAZZ,DEODAR,DG site,97.54274940262836,99.58271329365074,99.79876045400239,99.15792181069953,98.1460324571883,96.05928497942371,97.35028375149334
RUR3933,RUR3933__S_AbidAbad,6,2G/LTE,Bronze,Macro,ATL,C4-HFZ-06,ATL,ATL,Non DG Site,94.92582636399831,95.27250744047593,96.19975233970523,98.78510802469133,100,99.99556327160492,99.83261150935877
RUR4314,RUR4314__BHEChak22Malikwal,3,2G/LTE,Bronze,Macro,Standby,C4-MBD-08,JAZZ,DEODAR,DG site,96.47700119474295,93.59085648148117,97.83116786140967,95.73212448559649,98.78210872162481,96.04070216049374,94.29211469534039
RUR4413,RUR4413__DNGMojianwala,3,2G/LTE,Bronze,Macro,Standby,C4-MBD-08,JAZZ,DEODAR,DG site,99.97965203106332,99.98057208994707,100,99.62789351851848,99.82900238948623,99.77179783950615,100
RUR4533,RUR4533__MBNFahdFlourMill,3,2G/LTE,Bronze,Macro,Standby,C4-MBD-08,JAZZ,DEODAR,DG site,99.75731780167263,99.81646825396822,99.45769862604536,99.54513888888883,99.88425925925925,100,100
RUR4873,RUR4873__S_Marala,6,2G/LTE,Bronze,Macro,Tawal,C4-MBD-08,Tawal,Tawal,DG site,99.28931451612895,99.99586640211639,100,100,98.67271505376343,100,98.64004629629625
RUR4913,RUR4913__DNGMangowalKhojaVlg,3,2G/LTE,Bronze,Macro,Standby,C4-MBD-08,JAZZ,DEODAR,DG site,99.45894315013932,99.67606371252195,99.34544255276779,99.81590792181063,99.61892672242128,99.97556584362123,99.03611608920738
RUR6613,RUR6613__S_MasjidMandhariaWali,6,2G/LTE,Bronze,Macro,ATL,C4-MBD-08,ATL,ATL,DG site,100,99.97922867063485,100,96.4255401234566,99.52714307048981,99.07474922839505,97.96996341099161
SDK1691,SDK1691__S_NearMadniPolyTexPvt,6,2G/LTE,Bronze,Macro,ATL,C4-GUJ-01,ATL,ATL,Non DG Site,99.13997162485062,99.98573908730157,100,98.99054783950618,99.04719235364392,99.73067772633743,99.87604540023888
RUR8506,RUR8506__S_GoloPhalaUgoki,6,2G/LTE,Bronze,Macro,B2S,C4-SKT-03,Enfrashare,Enfrashare,Non DG Site,100,99.98377562830686,100,99.87924382716047,99.7696385902031,99.8560956790123,100
MBN9554,LTE_MBN9554__S_KuthyalaSyedan_CMPak40748,3,2G/LTE,Bronze,Macro,CMPak,C4-MBD-08,Jazz Guest/CM-PAK Host,CMPak,DG site,99.98954599761049,99.98511904761904,100,100,100,97.43865740740736,100
RUR5117,LTE_RUR5117__S_MariThakran,6,2G/LTE,Bronze,Macro,ATL,C4-GUJ-01,ATL,ATL,DG site,92.93240989645548,99.98618689373896,99.40132168458777,98.8306327160493,98.94119001393855,97.14519032921797,95.91743204898425
HFZ9755,LTE_HFZ9755__S_VanikeChowk,6,2G/LTE,Bronze,Macro,Enfrashare,C4-HFZ-06,Enfrashare,Enfrashare,DG site,99.35798113301465,99.29935515873008,100,99.76813271604937,100,96.13040123456788,100
RUR5137,LTE_RUR5137__S_DargaPur_Ufone3943,6,2G/LTE,Bronze,Macro,Jazz Guest/UFONE Host,C4-GUJ-01,Jazz Guest/UFONE Host,Jazz Guest/UFONE Host,DG site,98.52172316806048,98.40639467592584,99.04775238948619,99.5040509259259,97.10977947033042,94.96720679012329,94.93223566308225
RUR4989,LTE_RUR4989__S_Mandeer,6,2G/LTE,Bronze,Macro,JAZZ,C4-MBD-08,JAZZ,JAZZ,DG site,99.25011200716835,99.7927000661375,100,99.33641975308633,99.63205645161285,99.22916666666664,98.93070489844678
GUJ9672,LTE_GUJ9672__S_FFOSupportProgramKhialiBranch,6,2G/LTE,Bronze,Macro,JAZZ,C4-GUJ-01,JAZZ,JAZZ,DG site,99.47736210673033,99.5233961640211,100,98.8153935185184,99.75769115890081,99.9511959876543,94.58221326164859
RUR2333,LTE_RUR2333__S_Philoki,6,2G/LTE,Bronze,Macro,JAZZ,C4-HFZ-06,JAZZ,JAZZ,DG site,98.80332785742722,99.87289186507931,99.7606780167264,99.78395061728394,99.0516726403823,99.41431970164604,99.05465949820781
SKT9693,LTE_SKT9693__S_SKTCollegeOfPhysicalTherapy,6,2G/LTE,Bronze,Macro,JAZZ,C4-SKT-03,JAZZ,JAZZ,DG site,96.12240516726386,98.58734292328036,99.8538306451613,98.20158179012343,96.13643717642354,100,99.78214605734762
RUR5291,LTE_RUR5291__S_UggoChak,6,2G/LTE,Bronze,Macro,JAZZ,C4-HFZ-06,JAZZ,JAZZ,DG site,99.24899193548387,99.97478505291,100,99.3449074074074,99.1071161887694,99.73688271604937,99.40860215053759
GUJ9856,LTE_GUJ9856__S_IllyasColony,6,2G/LTE,Bronze,Macro,Enfrashare,C4-HFZ-06,Enfrashare,Enfrashare,Non DG Site,98.64303315412184,99.46142664241619,97.9144265232974,96.95351080246907,98.34733422939065,99.70447530864193,99.58837365591383
SKG2336,LTE_SKG2336__S_DinpurKhurdNewGraveyard,6,2G/LTE,Bronze,Macro,JAZZ,C4-NRW-05,JAZZ,JAZZ,DG site,96.65845280764623,82.67354221781288,97.30958781361997,98.38483796296289,97.81884707287931,96.48707561728379,93.92451339107913
GJR9857,LTE_GJR9857__S_HashmiColony,6,2G/LTE,Bronze,Macro,E.Co,C4-GRT-04,E.Co,E.Co,Non DG Site,99.70153200915968,99.8355172508818,100,100,100,99.94077932098763,99.9991288331342
GUJ9725,LTE_GUJ9725__S_AlNoorSchoolLadheWalaWarraich,6,2G/LTE,Bronze,Macro,Enfrashare,C4-GUJ-02,Enfrashare,Enfrashare,Non DG Site,99.83460274790916,98.96343143738969,99.73466746316207,99.71064814814812,100,99.59529320987652,93.27788978494617
SKT9963,LTE_SKT9963__S_QabristanJodhayWaliKhurd,6,2G/LTE,Bronze,Macro,Tawal,C4-SKT-03,Tawal,Tawal,Non DG Site,99.37238649940258,98.54952050264544,99.69422043010752,99.39602623456787,100,100,98.40240442054947
GUJ9829,LTE_GUJ9829__S_eKhidmatMarkazPITB,6,2G/LTE,Bronze,Macro,JAZZ,C4-GUJ-02,JAZZ,JAZZ,DG site,96.65378584229384,99.9857735339506,88.496241537236,96.68094135802464,93.73777255077644,94.7962962962961,94.7407034050177
RUR5403,LTE_RUR5403__S_NadalaSulehrian,6,2G/LTE,Bronze,Macro,JAZZ,C4-NRW-05,JAZZ,JAZZ,DG site,100,99.63975694444443,100,96.94135802469133,100,99.91435185185182,100
RUR5610,LTE_RUR5610__S_Harpoki,6,2G/LTE,Bronze,Macro,JAZZ,C4-GUJ-01,JAZZ,JAZZ,DG site,97.70161290322571,99.98691027336861,98.82327135603342,95.70756172839499,94.93447580645159,93.72010030864186,91.36686081242523
RUR7696,RUR7696__S_BhaggatGarahRd,6,2G/LTE,Bronze,Macro,Standby,C4-GUJ-02,Deodar,DG site,DG site,99.87081839904417,99.99286954365077,99.99757317801672,100,100,99.6692708333333,99.92794205495817
GUJ9760,GUJ9760__S_HBLGondlanwalaRd,6,2G/LTE,Bronze,Macro,Standby,C4-GUJ-02,Deodar,DG site,DG site,97.08747137594573,83.71073082010571,94.99934662485055,97.06336805555543,100,87.86168981481474,97.33982974910387
SKT9594,SKT9594__S_UBLBhoth_CMPak42641,6,2G/LTE,Bronze,Macro,OMO,C4-SKT-03,Jazz Guest/CM-PAK Host,Non DG Site,Non DG Site,98.54792040023888,98.21135774911811,98.60448402031058,99.21421682098759,98.96085349462356,99.45408950617274,99.34559811827947
SKT9950,SKT9950__S_TalwaraMughlan_CMPak42636,6,2G/LTE,Bronze,Macro,OMO,C4-SKT-03,Jazz Guest/CM-PAK Host,Non DG Site,Non DG Site,96.71221624850652,98.74865658068775,99.78625298685782,100,100,98.6714891975308,98.72647849462359
SKT8131,SKT8131__T_SarafaBazar,2,2G/LTE,General,Micro,JAZZ,C4-SKT-03,JAZZ,JAZZ,Non DG Site,100,99.20872602513225,100,100,100,100,99.99943996415767
SKT8138,SKT8138__T_MadniRestRlyRd,2,2G/LTE,General,Micro,JAZZ,C4-SKT-03,JAZZ,JAZZ,Non DG Site,100,99.98377562830686,100,100,100,99.99054783950615,97.62115442054942
RUR0435,RUR0435__S_DhalDholan,3,2G/LTE,General,Macro,OMO,C4-MBD-08,Jazz Guest/TELENOR Host,Deodar,Non DG Site,96.28192204301064,99.27496693121687,97.77087066905601,93.41930298353874,94.33461519314976,97.05748456790099,94.27811379928303
RUR4641,RUR4641__S_HumberPhalia,3,2G/LTE,General,Macro,CP Prime,C4-MBD-08,Jazz Host/CM-PAK Guest,Deodar,Non DG Site,98.49350358422936,99.97643849206347,100,99.90528549382712,99.79614695340499,99.23283179012338,99.27176672640368
RUR0732,RUR0732__S_Salemaa,3,2G/LTE,General,Macro,Standby,C4-MBD-08,Jazz Host/TELENOR+CM-PAK Guest,Deodar,DG site,99.06772700119454,99.86193783068775,99.54836220629225,98.78722993827144,99.58600906013538,95.99356995884753,91.14241089207444
RUR0736,RUR0736__S_Chemo_Shana,3,2G/LTE,General,Macro,Standby,C4-MBD-08,Jazz Host/TELENOR Guest,Deodar,DG site,99.61432198327348,99.36645723104048,98.4248058542412,95.29828960905338,99.45209826762239,99.059799382716,97.47274492234159
RUR0744,RUR0744__S_Rerkabala,3,2G/LTE,General,Macro,B2S,C4-MBD-08,Enfrashare,Enfrashare,Non DG Site,99.42054958183991,99.97767857142854,99.82421097172438,98.66415895061724,99.47873108323375,98.13914609053494,99.09255525686969
RUR1094,RUR1094__S_Badshahpur_WARID_MR2X3603,4,2G/LTE,General,Macro,Standby,C4-MBD-08,Jazz Host/CM-PAK Guest,Deodar,DG site,99.72334229390677,99.38843419312161,99.06922043010746,98.83584104938258,99.04719235364384,99.06269290123454,97.44436977299868
RUR1095,RUR1095__S_HariaPind_Zong_5806,3,2G/LTE,General,Macro,OMO,C4-MBD-08,Jazz Guest/CM-PAK Host,CM-PAK ,Non DG Site,99.97778524492233,99.57361937830679,99.50175477897248,99.84799382716048,99.4487380525686,99.0628858024691,97.47181152927111
RUR4398,RUR4398__H_MLLBagowalPindMa,3,2G/LTE,General,Macro,JAZZ,C4-MBD-08,JAZZ,Deodar,DG site,99.60965501792106,99.57155257936499,99.41793608124247,99.45100308641966,99.04196535244908,98.96752829218096,97.27218986459566
RUR4334,RUR4334__S_Mangowal_RL_RUR6920,3,2G/LTE,General,Macro,B2S,C4-MBD-08,E.Co,E.Co,DG site,99.40822879330942,99.22205687830682,99.3890008960573,99.12776491769539,99.54021057347667,99.87133487654316,97.08613351254456
KMK9727,KMK9727__S_RILLSSchoolHimalayaCampus,6,2G/LTE,General,Macro,CP Prime,C4-GUJ-01,JAZZ,Deodar,Non DG Site,98.84389934289119,97.8306878306877,99.22715053763439,99.68055555555549,95.98752986857816,91.10947145061718,94.79932048984456
RUR4325,RUR4325__S_Sidh,6,2G/LTE,General,Macro,CP Prime,C4-MBD-08,JAZZ,Deodar,Non DG Site,99.59798760454,99.99586640211639,99.7311827956989,96.63474151234566,97.51291193747504,100,98.96841397849452
GUJ8736,GUJ8736__S_BartanMarket_CMPak4769_RL_GUJ3738,9,2G/LTE,General,Macro,OMO,C4-GUJ-02,Jazz Guest/CM-PAK Host,CM-PAK,DG site,94.15577708084408,93.65788966049364,97.58508396389206,92.8876028806581,96.50278358555654,95.16340877914931,99.89346873755476
RUR7008,RUR7008__S_Solgin,6,2G/LTE,General,Macro,B2S,C4-HFZ-06,Enfrashare,Enfrashare,DG site,97.12900736758256,99.98687582671957,99.03456043408997,99.53375771604928,98.54465352449223,98.67245370370361,98.77097023098358
RUR6773,RUR6773__S_DeraSial,6,2G/LTE,General,Macro,B2S,C4-GUJ-02,Enfrashare,Enfrashare,DG site,99.10319593787337,99.98687582671957,100,99.79938271604934,99.64680406212662,99.11188271604934,99.76086469534044
KMK4527,KMK4527__S_NRSPMicrofinanceBank,6,2G/LTE,General,Macro,B2S,C4-GUJ-01,Enfrashare,Enfrashare,DG site,99.96695788530464,99.62167245370368,99.50312375547583,98.04607124485584,99.87436529271206,100,99.84066980286735
RUR8752,RUR8752__RandirBaggaira,6,2G/LTE,General,Macro,Stand by,C4-WZD-07,Stand by,,Stand by,100,99.91288442460313,99.71991985264832,94.54015560699573,98.45013191955384,96.11969521604911,97.25719334926313
SMB8086,SMB8086__S_OpenplotMorSambrialmajraRoadWarid_MR325299,20,2G/LTE,Hub,Macro,Stand by,C4-WZD-07,Stand by,,Stand by,99.99901060334523,99.98718584656082,100,100,99.87710013440858,99.99969135802466,99.85037709080045
RUR5556,RUR5556__S_Dhidowali,6,2G/LTE,General,Macro,E.Co,C4-WZD-07,E.Co,e.coPK000061PU,E.Co,99.06296669653518,99.33397404100525,100,98.45659722222217,98.29129953205887,96.38808513374472,90.30350831342055
SMB6385,SMB6385__S_NadraOffice_TPLSM001,9,2G/LTE,General,Macro,Telenor,C4-WZD-07,Telenor,LSM001,Telenor,99.90939864595778,99.98169734714871,100,100,99.65271555157307,99.87300668724278,100
RUR0510,RUR0510__S_MittranWaliWarid_MDDK1993,9,2G/LTE,Platinum,Macro,Stand by,C4-WZD-07,Stand by,,Stand by,99.70100308641972,99.94943231922392,99.92661456259125,99.7770061728395,98.95795997610507,99.96277006172838,99.77019862604539
RUR5983,RUR5983__S_Ghudiala kalan Warid_625369,9,2G/LTE,General,Macro,Stand by,C4-WZD-07,Stand by,,Stand by,100,99.99260545267488,99.97878086419752,99.97228652263374,99.92725756670649,99.91255144032917,99.96415770609316
RUR5976,RUR5976__S_Othian Warid_625367,9,2G/LTE,Platinum,Macro,CP Prime,C4-WZD-07,CP Prime,,CP Prime,99.11987256073274,99.92042824074072,99.95635868843749,99.77505572702322,99.06571502057601,97.59885116598076,99.5658477698128
RUR3419,RUR3419__SKTRohaila,9,2G/LTE,General,Macro,CP Prime,C4-WZD-07,CP Prime,,CP Prime,99.26996216646748,99.97613995443852,100,99.965963648834,98.97554924996678,99.83001114540463,99.35697514270538
RUR1087,RUR1087_Majra,6,2G/LTE,General,Macro,GLO,C4-WZD-07,GLO,,GLO,98.10474537037034,99.88508597883596,99.85009707287932,99.41830632716047,98.17017622461168,99.57272376543207,97.7371129530066
WZB9389,WZB9389__S_AnsariTown_CMPak43334,6,2G/LTE,General,Macro,CM Pak,C4-WZD-07,CM Pak,43334,CM Pak,99.48812724014336,99.2802372685184,98.78341547192352,100,99.9624775985663,99.16936728395058,99.70710125448025
SMB9283,SMB9283__S_SambrialCinema,6,2G/LTE,General,Macro,E.Co,C4-WZD-07,E.Co,e.coPK019733PU,E.Co,98.38566557148535,99.60992614638442,100,97.83101851851846,91.65748830147315,91.05147247942367,99.48084677419355
DSK9367,DSK9367__S_Younasabad,9,2G/LTE,Platinum,Macro,E.Co,C4-WZD-07,E.Co,E.coPK018309PU,E.Co,93.68659149741116,96.05558311287459,94.77063420947815,97.87980109739364,96.90459893136853,97.24290552126192,96.8642970927914
RUR8422,RUR8422__S_MaloMeh,6,2G/LTE,General,Macro,E.Co,C4-WZD-07,E.Co,e.coPK000991PU,E.Co,93.86110488849029,96.31882440476166,96.63163331342061,99.00954861111104,98.98540173237737,98.47260802469121,97.8300477897251
RUR8581,RUR8581__S_Kanwalit,6,2G/LTE,General,Macro,ATL,C4-WZD-07,ATL,ATSLK5,ATL,93.03523869972106,99.98677248677247,99.62141577060929,99.35956790123457,98.32368827160491,98.00009645061719,92.98234642572649
RUR1190,RUR1190__S_GhalotianMor,6,2G/LTE,General,Macro,E.Co,C4-WZD-07,E.Co,e.coPK019950PU,E.Co,96.08780739745117,99.98677248677247,99.815188172043,99.61574074074069,99.55424258263639,100,99.09479540023894
HWY1001,HWY1001__S_KotKhizri,6,2G/LTE,General,Macro,Enfrashare,C4-WZD-07,Enfrashare,EC1-WZD-09617,Enfrashare,96.01067801672627,98.53839423500877,99.1707424830744,99.3383487654321,98.64822904221418,99.69463734567896,98.37885180207077
RUR2886,RUR2886__S_Kheuewali,6,2G/LTE,General,Macro,Enfrashare,C4-WZD-07,Enfrashare,EC1-WZD-09683,Enfrashare,95.55088859020304,99.77761243386239,99.59696087216241,98.98591820987653,98.80805704898437,99.2864583333333,89.11725906013524
RUR0186,RUR0186__S_HEAD_BOMBANWALAWarid_MDDK1610,12,2G/LTE,Platinum,Macro,CP Prime,C4-WZD-07,CP Prime,,CP Prime,99.9834789426522,99.57828689925043,99.28304522600544,97.93510480967046,99.98097433791295,99.71230388374457,98.98874639087977
HWY0367,HWY0367__JasarwalNEW,20,2G/LTE,Hub,Macro,Stand by,C4-WZD-07,Stand by,,Stand by,99.95459042712062,99.91519923941796,100,99.964168595679,99.76848118279568,99.90942322530864,99.47785058243716
SMB4149,SMB4149__S_MalkhanwalaWarid_MDSK5094,6,2G/LTE,General,Macro,Telenor,C4-WZD-07,Telenor,LMH001,Telenor,100,99.98449900793649,100,100,99.0653312923138,99.9866898148148,100
RUR4494,RUR4494__WaraichRiceMillGlot,9,2G/LTE,Platinum,Macro,Stand by,C4-WZD-07,Stand by,,Stand by,97.28212531527923,99.20072292034085,98.86810533651918,97.63944615912182,98.78248207885287,98.2950960219476,98.83201413779358
RUR0192,RUR0192__S_KandanSianWarid_MDDK7678,6,2G/LTE,General,Macro,Telenor,C4-WZD-07,Telenor,LWZ004,Telenor,100,99.98274222883596,99.38187599561925,100,99.79278673835118,100,100
RRC0004,RRC0004__S_Pindian_Bhanoke_Ufone7797,6,2G/LTE,General,Macro,Ufone,C4-WZD-07,Ufone,7797,Ufone,,99.98697916666664,99.80193399044204,97.84571116255137,97.6850296196734,100,99.93391577060929
WZB8294,WZB8294_S_Usmanmarriagehall,6,2G/LTE,General,Macro,ATL,C4-WZD-07,ATL,ATWZR01,ATL,,99.98367228835978,100,83.4645383230451,95.48567552767808,97.00800540123444,100
RUR7515,RUR7515__S_Raipur,6,2G/LTE,General,Macro,E.Co,C4-WZD-07,E.Co,e.coPK016275PU,E.Co,,99.77247988315693,95.52830047789713,89.01665380658405,99.5086618876941,97.11381172839496,99.69459378733568
